Timestamp: 2025-04-14 11:06:15
Intersection: cross
Total reward: -7478.00
Epsilon: 0.98
Simulation duration: 79.9s
Avg queue length: 1.81
Cumulative wait time: 9779.00
Fault injected: ❌ No
Total Emergency Delay: 15286.00

Action Distribution:
Action 0: 186 times
Action 1: 190 times
Action 2: 174 times
Action 3: 190 times

Q-Value Log Per Step:
Step 4466 | Action: 0 (exploration)
Step 4476 | Action: 3 (exploration)
Step 4490 | Action: 3 (exploration)
Step 4500 | Action: 0 (exploration)
Step 4514 | Action: 3 (exploration)
Step 4528 | Action: 3 (exploration)
Step 4538 | Action: 1 (exploration)
Step 4552 | Action: 0 (exploration)
Step 4566 | Action: 3 (exploration)
Step 4580 | Action: 3 (exploration)
Step 4590 | Action: 3 (exploration)
Step 4600 | Action: 3 (exploration)
Step 4610 | Action: 0 (exploration)
Step 4624 | Action: 1 (exploration)
Step 4638 | Action: 0 (exploration)
Step 4652 | Action: 0 (exploration)
Step 4662 | Action: 0 (exploration)
Step 4672 | Action: 3 (exploration)
Step 4686 | Action: 2 (exploration)
Step 4700 | Action: 3 (exploration)
Step 4714 | Action: 1 (exploration)
Step 4728 | Action: 0 (exploration)
Step 4742 | Action: 1 (exploration)
Step 4756 | Action: 1 (exploration)
Step 4766 | Action: 0 (exploration)
Step 4780 | Action: 1 (exploration)
Step 4795 | Action: 1 (exploration)
Step 4806 | Action: 0 (exploration)
Step 4822 | Action: 3 (exploration)
Step 4838 | Action: 0 (exploration)
Step 4852 | Action: 0 (exploration)
Step 4862 | Action: 0 (exploration)
Step 4872 | Action: 1 (exploration)
Step 4886 | Action: 1 (exploration)
Step 4896 | Action: 2 (exploration)
Step 4910 | Action: 2 (exploration)
Step 4920 | Action: 2 (exploration)
Step 4930 | Action: 1 (exploration)
Step 4944 | Action: 3 (exploration)
Step 4958 | Action: 1 (exploration)
Step 4972 | Action: 0 (exploration)
Step 4986 | Action: 3 (exploration)
Step 5000 | Action: 1 (exploration)
Step 5014 | Action: 1 | Raw Q: [-0.09714680165052414, 0.14553453028202057, -0.044580183923244476, 0.0012562231859192252] | Boosted Q: [-0.09714680165052414, 0.14553453028202057, -0.044580183923244476, 0.0012562231859192252]
Step 5024 | Action: 2 (exploration)
Step 5038 | Action: 1 (exploration)
Step 5052 | Action: 3 (exploration)
Step 5066 | Action: 2 (exploration)
Step 5080 | Action: 2 (exploration)
Step 5090 | Action: 2 (exploration)
Step 5100 | Action: 0 (exploration)
Step 5114 | Action: 2 (exploration)
Step 5128 | Action: 1 (exploration)
Step 5142 | Action: 2 (exploration)
Step 5156 | Action: 3 (exploration)
Step 5170 | Action: 0 (exploration)
Step 5184 | Action: 2 (exploration)
Step 5198 | Action: 2 (exploration)
Step 5208 | Action: 3 (exploration)
Step 5222 | Action: 2 (exploration)
Step 5236 | Action: 2 (exploration)
Step 5246 | Action: 3 (exploration)
Step 5260 | Action: 2 (exploration)
Step 5274 | Action: 0 (exploration)
Step 5288 | Action: 1 (exploration)
Step 5302 | Action: 2 (exploration)
Step 5316 | Action: 2 (exploration)
Step 5326 | Action: 0 (exploration)
Step 5340 | Action: 2 (exploration)
Step 5354 | Action: 0 (exploration)
Step 5368 | Action: 1 (exploration)
Step 5382 | Action: 3 (exploration)
Step 5396 | Action: 0 (exploration)

Queue Interrupt Log:
