[Step 0] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 830] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 0.]
[Step 844] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 0.]
[Step 858] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 872] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 1.]
[Step 886] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 1.]
[Step 900] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 914] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 928] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 942] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 956] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 966] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 976] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [2. 0. 1. 0.]
[Step 990] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1004] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 0.]
[Step 1018] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1028] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1042] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 1056] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [2. 0. 0. 1.]
[Step 1070] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 2.]
[Step 1084] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1094] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1104] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1118] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 1. 0.]
[Step 1132] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 1146] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1160] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 1174] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 1. 0.]
[Step 1184] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 1. 1.]
[Step 1194] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 1. 1.]
[Step 1208] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1222] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1236] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1250] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1264] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 1.]
[Step 1278] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 2.]
[Step 1288] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 2.]
[Step 1302] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1316] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1330] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1344] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 1358] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 1372] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1386] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1400] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 1410] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 2.]
[Step 1424] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 3.]
[Step 1434] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 4. 3.]
[Step 1444] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 4. 3.]
[Step 1458] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 4. 3.]
[Step 1472] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 4. 4.]
[Step 1486] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 4. 4.]
[Step 1496] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 4. 4.]
[Step 1510] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 0. 0.]
[Step 1524] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 0. 0.]
[Step 1538] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 0. 0.]
[Step 1548] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1558] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1568] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1578] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1588] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1598] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1608] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [2. 2. 0. 0.]
[Step 1622] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [3. 2. 0. 1.]
[Step 1636] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 1650] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1664] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 0.]
[Step 1674] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 1. 0.]
[Step 1688] Action: 2, Phase: 0, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1702] Action: 2, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1712] Action: 2, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [0. 1. 1. 0.]
[Step 1722] Action: 0, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [1. 1. 1. 0.]
[Step 1736] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 1. 0.]
[Step 1750] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 1. 0.]
[Step 1760] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 1. 0.]
[Step 1770] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 1. 0.]
[Step 1784] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 1. 0.]
[Step 1794] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 3. 1. 0.]
[Step 1808] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 3. 1. 0.]
[Step 1822] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [2. 3. 1. 0.]
[Step 1832] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [2. 3. 1. 1.]
[Step 1846] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 1. 1.]
[Step 1860] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 1. 1.]
[Step 1874] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 0.]
[Step 1884] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 0.]
[Step 1898] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 0.]
[Step 1912] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 1.]
[Step 1922] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [4. 0. 0. 1.]
[Step 1936] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1950] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [2. 0. 0. 1.]
[Step 1964] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 2.]
[Step 1978] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 1.]
[Step 1988] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 1.]
[Step 2002] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 0.]
[Step 2016] Action: 3, Phase: 2, Halts: [0. 1. 0. 0.], Waiting: [3. 0. 0. 1.]
[Step 2030] Action: 2, Phase: 6, Halts: [0. 1. 0. 0.], Waiting: [3. 0. 2. 1.]
[Step 2044] Action: 2, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [3. 1. 0. 0.]
[Step 2054] Action: 0, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [4. 1. 0. 0.]
[Step 2068] Action: 2, Phase: 0, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2082] Action: 2, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 2092] Action: 0, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 2106] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 2116] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 1.]
[Step 2130] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 1. 1.]
[Step 2144] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 1. 1.]
[Step 2158] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 2172] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 2186] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 2200] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2214] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2228] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2242] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2256] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2270] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 0.]
[Step 2284] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2298] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2312] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2322] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 2336] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2350] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 2364] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 2378] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2392] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2402] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2416] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2430] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2444] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2458] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2468] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2478] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2488] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2502] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2516] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2526] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2536] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2550] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2564] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2578] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2592] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2606] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2616] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2630] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 1.]
[Step 2644] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 1.]
[Step 2658] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 1.]
[Step 2668] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 1.]
[Step 2682] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 1.]
[Step 2696] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 1.]
[Step 2706] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 1.]
[Step 2720] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 1.]
[Step 2734] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2748] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2762] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2772] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 2782] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 2796] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2810] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2820] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2834] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2844] Action: 1, Phase: 2, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2854] Action: 3, Phase: 2, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2868] Action: 1, Phase: 6, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2882] Action: 3, Phase: 2, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2896] Action: 2, Phase: 6, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2910] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2924] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2938] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2948] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2958] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2972] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2982] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2996] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 3010] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 3024] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3038] Action: 3, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3052] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3062] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3076] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3090] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3100] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3110] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3120] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 2.]
[Step 3134] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3148] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3158] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3168] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 3178] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
