[Step 0] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 948] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 962] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 976] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 986] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1000] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1010] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1020] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1034] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1048] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1062] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 1076] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 2.]
[Step 1090] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1104] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1118] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1132] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1146] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1156] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1170] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1180] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1194] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1204] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1218] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1228] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1242] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1252] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1266] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 1.]
[Step 1280] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 0. 0.]
[Step 1294] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 2. 0. 0.]
[Step 1308] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1322] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1336] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1350] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1364] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1374] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1388] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1402] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1416] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1430] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 3. 0.]
[Step 1444] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 1458] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 1. 0. 0.]
[Step 1472] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1486] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1500] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 0.]
[Step 1514] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1528] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1542] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1552] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1566] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1580] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1594] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1608] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1622] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [2. 0. 0. 1.]
[Step 1632] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [3. 0. 0. 1.]
[Step 1646] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1660] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 0.]
[Step 1674] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 1688] Action: 3, Phase: 6, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1698] Action: 2, Phase: 6, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1712] Action: 0, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [0. 1. 0. 0.]
[Step 1726] Action: 1, Phase: 0, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1740] Action: 0, Phase: 2, Halts: [0. 1. 0. 0.], Waiting: [2. 1. 0. 1.]
[Step 1754] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1768] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1782] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1796] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 2. 0. 0.]
[Step 1810] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1824] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 2. 1.]
[Step 1838] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 1.]
[Step 1852] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1866] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1876] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 1890] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 2.]
[Step 1904] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1918] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 2.]
[Step 1932] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1946] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 1960] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 1970] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 1.]
[Step 1984] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [2. 0. 0. 0.]
[Step 1998] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2008] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2022] Action: 0, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2036] Action: 0, Phase: 0, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2046] Action: 2, Phase: 0, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2060] Action: 1, Phase: 4, Halts: [0. 1. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2074] Action: 0, Phase: 2, Halts: [0. 1. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2088] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 1.]
[Step 2102] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2116] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 2126] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 2140] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2154] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 1. 0.]
[Step 2168] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2182] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2196] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2210] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2224] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2234] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2248] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2258] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2272] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2282] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2296] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2310] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2320] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2334] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2348] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2358] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2372] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2386] Action: 0, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2400] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2410] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2420] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2434] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2448] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2462] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2472] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2482] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2496] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2510] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2524] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2538] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2552] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2566] Action: 1, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2576] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [1. 0. 0. 0.]
[Step 2590] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2600] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2610] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 1. 0.]
[Step 2624] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2638] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2648] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2658] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2672] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2686] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 0.]
[Step 2700] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2714] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2724] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2738] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2752] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 1. 0. 0.]
[Step 2766] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2780] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2790] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2800] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2814] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2828] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2842] Action: 1, Phase: 2, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2852] Action: 1, Phase: 2, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2862] Action: 0, Phase: 2, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2876] Action: 0, Phase: 0, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2886] Action: 0, Phase: 0, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2896] Action: 2, Phase: 0, Halts: [1. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2910] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2920] Action: 3, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2934] Action: 3, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2944] Action: 1, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2958] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 1.]
[Step 2972] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2982] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 2996] Action: 3, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3010] Action: 2, Phase: 6, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3024] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3038] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3052] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3066] Action: 0, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3080] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3090] Action: 1, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3104] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3118] Action: 2, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3128] Action: 1, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3142] Action: 2, Phase: 2, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3156] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3170] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3180] Action: 0, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3190] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3204] Action: 0, Phase: 4, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
[Step 3218] Action: 2, Phase: 0, Halts: [0. 0. 0. 0.], Waiting: [0. 0. 0. 0.]
